zone_id,distance_to_industry_m,distance_to_sewage_drain_m,population_density_per_km2,agricultural_runoff_index,rainfall_last_7days_mm,temperature_c,ph_level,turbidity_NTU,dissolved_oxygen_mgL,microplastic_concentration_ppm,pharmaceutical_residue_ugL,pollution_risk_index
135,4717.40303436697,339.37259379253265,10407.25207306414,0.9271778194794527,143.8707244738317,30.12178286078342,6.900564035735252,23.286422620118216,6.7476910616377905,2.948255911162956,2.7805948672206457,2.335706612047122
136,1649.8545135027384,1353.288853133895,1603.8974626093527,0.23464208185545354,178.05161060356042,29.32855203082951,7.733567215705082,99.79544461691019,2.1299475456756296,1.3093071164678016,1.0068885661411116,1.055076519895264
137,2618.013577629662,1607.199454035969,12842.500253707147,0.39931591580930814,15.881316928605905,34.42280758718751,7.985762987335878,184.5442318168139,7.83022443560518,1.7869164562007829,1.027702663882788,1.2398175195857837
138,3529.9438465311305,742.5621008314944,7679.624641702628,0.15241601333041743,146.29929806807246,30.93764243426331,7.975834786708051,12.811528214885424,4.588243299883932,1.3437020117452387,1.5706303510153146,1.2262562762128246
139,1849.9665317775052,822.3448282291553,7468.505371236396,0.9924835021583752,37.482388819516444,34.16313603143274,7.54289804833376,61.834878131289805,7.320447912053049,2.0101670101701137,1.3050247978979845,1.3837896831723537
140,4860.321309468755,1144.3068060517755,9089.912877563005,0.9270009679242953,171.6354106314328,29.943188526091717,6.636917438667156,45.470482560112174,6.452627428017227,1.5670222270816727,1.3811010420585983,1.2374582746559923
141,4814.114109963451,79.81216937762457,12457.874005914662,0.5399571302805596,163.81270277233122,23.066887546870532,7.242225876860256,51.43859746481078,4.741847403423257,8.960874855723235,8.832436538501925,7.195625382388238
142,1296.3223643355525,979.7959134378713,5543.2335145818,0.8420332943764213,108.15875099710888,19.79120367826456,8.341533216926715,182.14473761647818,3.076610136832862,2.2841839247128193,1.0358559881683091,1.488322232592362
143,2511.3801041673078,650.115060849703,10331.234212106421,0.5209579772720422,142.0485597246623,31.291005676863904,7.668897819514852,96.27346557568657,2.7553511812838476,2.0917623969858052,1.656990075973101,1.6200842101585675
144,1539.3476335930097,995.9421094901857,8703.11347793897,0.6235856880027597,62.87002263674968,28.95053676509057,7.576663886511427,95.92838552326467,8.652146664897788,1.8482898256840634,1.1890484450968808,1.2763780344250322
145,1459.9604471684647,376.8911528213686,4371.909917456609,0.08912443211601662,94.23357978656293,18.819162210686034,7.0377070287643875,153.31225027878006,9.347180336652464,2.7015689741713875,2.1681707170382234,2.03108019825671
146,232.59038940493733,2673.771296604887,13240.13480214979,0.7552704204968079,164.32737954209432,24.12085792031663,7.236897839833158,35.125979780960535,7.198304374114397,3.6717183383839154,1.0651659047471778,1.940333643401774
147,3067.3434532004894,1788.905511591065,12062.677313300457,0.12771348363523483,91.85303943464278,34.265596863232865,8.290692178306339,100.01674404950991,2.827472918883867,1.285604428093662,0.9833877569139726,1.0293305168389701
148,2538.2611649828646,2043.724911050579,10047.55160254717,0.8260676302525284,71.55965306508836,26.50681947707342,7.832926095053671,88.84711675360664,5.216217735105926,1.4859098263014896,0.9663248679846268,1.0731552587401907
149,304.8198186874473,2371.730291049868,12833.435071866508,0.7820280876703859,98.84248945005997,25.35639531233498,8.074774053504665,121.39758465659794,7.831513600841258,3.388911466079424,1.0481715509801837,1.8572168631437296
150,1429.2999979712265,1505.3577528085907,13075.765913917134,0.7087446977429764,165.64985048744367,25.780893287707997,7.40869084613531,199.91375213383552,8.238567072080546,2.220365551055239,1.278472703152982,1.5171065070294008
151,4545.916135534936,279.0224585005226,10771.263162368004,0.036160380524762115,67.04160947417455,21.551006308087782,7.760494438912316,155.04253434599917,2.9457489783287087,3.1503342020794767,2.824879716454375,2.5381493448032537
152,1235.8313588015135,1620.5774946192723,12636.693261273245,0.3031283559453286,34.75231862714876,24.26802190470152,6.996767217486415,82.5838120883983,2.0002457507630593,1.5748721495029394,0.9696652787600946,1.1391044198417821
153,767.2296168515543,1768.7865317022197,10613.336194204612,0.26311256991084286,142.40280406615616,24.286825351782003,7.910921660566973,166.37284519343916,7.69709636704484,2.0505428098682046,1.1390684954272396,1.382059981044449
154,2472.791163373937,2241.4096330693033,10362.041190524356,0.3601364074715191,165.19564254161637,18.89003534318703,7.355202667406674,38.28813084593364,4.852769407889645,1.1148097161915214,1.0334930739465489,0.9299374873992985
155,4928.969747847474,1306.3454477644445,9469.864984120173,0.08764274676383854,20.127495704706668,31.04864968480461,7.385091029629491,10.940418830247225,4.035850652946082,0.9145896594549824,1.040302620685201,0.8470686149417362
156,1248.173593981927,400.18930233078,11414.391273585798,0.9369578230310628,47.97482255118894,25.080575342365943,7.798644649153763,44.867432630533244,2.1031797583162035,3.0550206256627597,2.0512705691217703,2.1439183966459168
157,3377.0709596590987,865.6521992801989,2799.7740267495687,0.5538022407123763,28.39439795219878,31.977058075879196,8.372561242937854,71.38025344228063,6.322395254091997,1.503901571265955,1.0177730158042482,1.0811360090083015
158,3820.017095877152,1101.9852432679327,13272.626008384463,0.30552431065802355,69.58828231643332,32.45591601903822,6.628012693217242,104.56324770461418,8.809205883407854,1.560198331772117,1.282452606572093,1.2012499403559127
159,1226.3058427623785,1944.8333791681716,13141.731152305863,0.3969815170742834,90.07019578108253,21.603898929877186,8.149486474694015,124.95018240553397,9.661053170180704,1.6703433823966936,1.0527671190713412,1.155108760088174
160,3654.670925628705,1720.9193479133573,924.0856040011076,0.44720254050483565,149.7652673926613,29.175009196892184,7.0847662208243865,182.56811485681223,6.525959604906314,1.2662248187752607,0.8362287351032105,0.9670058829307315
161,1870.5265069603035,1081.168243175582,12474.342883189058,0.6005943333606173,130.22951697633482,26.02879067077069,7.387838909012755,104.42153186233925,6.115690621919153,1.8729789442693459,1.4476016186827252,1.4192860848928066
162,3179.913861438218,2959.8154414030796,2368.613078364955,0.5156794276964978,124.18571349568623,32.962664544665245,6.543826657550018,102.74875070201723,2.680451083913929,0.927533254686257,0.6355675500908187,0.7498101864226996
163,3185.972068266429,1825.2089616835237,5359.223386757558,0.9193919732144173,70.47498932193088,21.66759154599972,7.102092155668626,14.797386915481516,6.390982412340798,1.2366029925107758,0.7908460989575422,0.85446850592166
164,2702.0846861700543,726.9358393732635,11280.869716228313,0.49696348290583026,168.289510616952,29.522824405270754,7.5052624852602605,11.807752767963642,5.039832631723157,1.6792790987301687,1.775878137711832,1.4375684446435506
165,496.9343617693211,323.3117684088032,2831.018492700469,0.9921580148233127,94.25743347963291,28.331786078296282,6.612352154694878,112.47619257369256,6.8570822470686155,4.258072449416373,2.486194012606128,2.785373858625161
166,4184.747353166728,475.52023476930947,12360.521849726401,0.8514249577450957,195.82098760303091,23.020125118721158,7.48219145876633,90.44482958342718,5.109810783012374,2.6313288831438535,2.235979400147328,2.0410476202780625
167,1637.8613216100923,752.9540305858343,12565.945580387257,0.2085105143573358,126.82842765914737,20.322215362069933,8.354221257716855,168.64017702115822,3.922392987602934,2.152512087182742,1.641576049030224,1.6627314131197362
168,973.2666264792784,498.8304923134759,7858.282139532125,0.9305952146439163,25.252948312900546,29.077875928113702,6.71078643621561,36.33251901880981,2.759722201827012,2.678014069922956,1.6513688549826844,1.822322207453391
169,251.83695069608137,575.9697316728912,592.595139894087,0.11636639788547609,135.2355124150868,30.556156788249623,8.028881456151009,9.869474112824673,4.519347556711166,3.647036640855091,1.4390404748478927,2.0941721077704942
170,2974.920068781797,869.5836027076643,4662.052931036235,0.8174497084911916,65.0208030863398,23.36566484397695,7.319342106751986,92.56255974637455,2.7731586743020182,1.8335631055696258,1.1856848562902738,1.326248877874127
171,3403.943591119298,536.6533139783694,9445.440316448263,0.3806232934765801,137.26543933721948,28.962154268379336,7.810347429048676,51.30831856669021,3.4151756065918715,1.8830559547999735,1.928541151014847,1.6161412455433546
172,132.10975319288795,2692.360965386747,14727.199581397641,0.8779743204450695,13.928229632481148,24.717225429395555,7.0204731959704585,14.674802801073302,9.898689268636367,5.565806004989557,0.9529254045361153,2.6158430725244415
173,2584.860638581441,259.09656207169377,9661.296141741692,0.8680566901074503,34.97628743519188,30.1245170158045,6.818984525082716,146.29666593528765,5.552828455252949,3.8016935417701254,2.92699162744618,2.8090941161016367
174,1171.1540872297928,1583.0439409193589,4267.151925430317,0.8059254001176211,171.14745178115726,21.386659673198903,6.820925228542453,26.760634991663256,6.254974132040132,1.5427717867418544,1.0307053669114903,1.080221437636768
175,3243.6053125267767,1242.9825444291912,9693.082694944365,0.7900304363070614,45.43591140470298,33.133655044814965,6.6409838912862895,123.62230250151548,8.988948229897723,1.749077937052588,1.2035960551481062,1.252991265832058
176,913.1138235747077,2947.488278387647,8329.788005879906,0.3046791390980408,167.408225048588,22.885963139914857,6.871293409802486,59.804701282543384,9.964551203925502,1.4815961850577903,0.9779795709604125,1.0140871410092978
177,3470.1418036072064,353.875928460796,11807.758229691583,0.08091928305125218,55.855217690882085,24.2523617918546,7.828438769977937,38.831729819229295,6.661715594757452,2.3932905754808793,2.4380013555477063,1.9853154813734746
178,1964.3399641876601,1205.60968515631,2051.219262990897,0.40298017876516146,128.57638201174154,18.987563185365946,8.263381223687016,79.05154696926691,8.499790568353372,1.2138345678168423,0.9570120868330169,0.9228665296610434
179,4686.813444246836,2909.0218911605994,11534.904586279406,0.17352451498650867,138.8301147019662,19.8957076094617,8.128251371182323,161.28192636347597,4.615528194693402,1.2691301718830872,0.9138703719071253,1.007685898750889
180,730.7286735226666,2599.2112351640612,8348.3653908036,0.6949510889024617,102.53095062901059,26.769652346109577,7.870268619748968,81.45824749639168,4.445951659578329,1.8403902971846067,0.9464700601453494,1.2110137500843952
181,1738.2784376987797,2454.8747714288543,14463.384055955423,0.34609972653778553,61.062135339346256,22.549075504375516,6.720863726822206,151.40008159615587,5.221629767956482,1.5178908169477552,0.9591782858894733,1.1143113842534047
182,611.6939301409159,788.5504245939208,5457.146407560948,0.9756102008599149,42.528875274219224,32.2031638376173,7.078374892591899,29.469827875834383,7.380058101389193,2.5214902064159803,1.275139196168155,1.5595860939576796
183,4627.233410478886,529.2450104223961,9673.017450442248,0.640972077345332,6.637870912485244,18.249787607134216,7.1196137506449375,155.69042683469044,7.45753351404079,2.4241001342013258,1.552217386796305,1.6937968866759898
184,4392.829799235856,2012.5567953748043,14014.407529895254,0.822480563634361,60.78928024814476,24.444598827422915,6.9999138927952425,51.20199835679649,4.5219154771956065,1.3870506183435676,0.9824705608200036,1.0281903160718706
185,1326.8110571900202,2789.5404476002054,1986.3910558648492,0.13252467274184843,130.6325581062566,23.734874295074576,7.5300113194194465,137.0916603283302,3.0656793930930295,1.189255886406197,0.7607040257354127,0.9178730010898788
186,3316.921027869186,1679.1534211815108,14089.813064928541,0.8620144822726226,187.66096368969653,18.328569725599216,7.571107629759345,115.32740319399429,7.0591700517240685,1.7067847830119691,1.3075409963339162,1.2928023128181108
187,4095.249890996018,1723.4058146203015,10474.342973361794,0.9227571905133943,174.2408964526104,20.114262783008673,7.21377195034222,186.18321985627904,3.026606897510116,1.7985838239249772,1.2507842017690256,1.3825727512306396
188,2798.2440174173385,854.3376991076468,1483.6373570249925,0.4870619188189359,153.21295530706053,25.0319254736168,7.207578317472872,80.52789100518623,6.627940065834641,1.4208144191247576,1.2324218514169425,1.1352790530609267
189,2671.770362862232,2313.088940911972,4863.971720728836,0.6062529377509774,157.68946865065973,26.378697935606592,8.157111195812163,17.902211822715888,7.547377024450472,0.9520614723524039,0.8085149239015411,0.7377078941684312
190,1247.1688399572358,577.3903707014197,10768.495285356583,0.7648098009029954,132.99698069519906,24.872925703332776,8.07858569663937,8.735319682494316,7.604891971155613,2.311359889712464,1.9027944104163246,1.7139804601812068
191,510.8587006392011,984.5641244846462,1476.5837212971896,0.17483862726041255,52.0573715132006,27.025940533005596,7.115591663361491,166.23741938968686,8.027776885276774,2.466117969082128,0.9181505931028148,1.4565483657160527
192,4491.218001868968,1287.800587076922,8941.471672555963,0.5025660764634424,181.43900614116598,28.117238473396586,8.327576887746519,107.32344934397928,8.982875372525317,1.4506610235313688,1.3457376183355478,1.1823924276935032
193,4507.069382958486,1532.678928479676,5515.304325817872,0.3986630277723131,134.1464623811668,18.168704959173205,8.405630034005013,156.1725901078151,5.9996719357183075,1.3158603578958306,0.9682631102349635,1.031738962949042
194,3183.8522135026765,742.3810025969391,9503.275007628417,0.1463739921622491,112.08812619608798,25.889617710709565,7.153485084060081,50.712992002245365,7.8419935162365695,1.5202134646398098,1.460357700653309,1.2391650269560046
195,1728.1974656910684,362.2137377228265,1163.2594902814362,0.36753442229153144,22.197893842696214,34.379487095089004,7.208849897586109,72.29133037508058,6.953381882926694,2.436903304120513,2.0271445984879555,1.8522310074016606
196,1778.5873943326715,1839.6477264760651,13137.283689209456,0.06817230938549357,89.41110876128508,26.82354876220233,7.511268306843918,10.870255081207194,3.4931195183814605,1.11118737955506,1.222277121178941,1.0038897326503895
197,3643.4806104076847,880.1190486559622,14615.590053072256,0.025811906949486985,92.07165424038526,29.518218546802203,8.382241625067348,192.49100329195187,2.2055171589552653,1.9434229681869117,1.5804667550543765,1.5837462193529388
198,4490.695786765256,1752.0898998393845,14548.728901642526,0.13516628915482276,172.91272190453398,23.301685584587013,8.252638866284624,135.23424180665862,4.27633108541547,1.2864330125948589,1.3206302658286373,1.167679121418573
199,4441.077800112331,480.0008915171229,11369.951560272408,0.9631151115891738,109.3296440375577,31.157853428596965,6.70513592516718,186.9749921130647,5.544269650700955,2.784818052986431,2.141967282512608,2.1087589337491384
200,3910.383951995238,1453.7975035273562,2386.2504818941634,0.549529535895017,76.08010979408193,31.139665191893954,7.285461486542832,56.7717994486691,6.93684755542925,1.118832841240301,0.8535241040626989,0.847960202291242
201,3228.0566484637243,1607.116509003726,11494.816340970827,0.96582216115322,195.36006570213186,26.86203281012036,7.6067423794995435,124.23540418900386,8.799674644025643,1.8088869556594405,1.329861144669229,1.3296201957857134
202,466.49282672549174,174.4341397308322,856.510288652622,0.432497878330132,22.144118665263136,34.59223499574663,7.50626494510308,137.30749381706437,3.569965733649325,5.583800418165923,3.827605551732911,3.897516477531573
203,850.0621347683382,1023.0807490178834,820.7914971704602,0.3118161330852596,84.50968566238892,20.134353650965107,6.887726135873786,66.92219155022974,3.0043983191878167,1.6753422252915209,0.9389121094816192,1.1491188464924929
204,4497.843233209042,420.5557372781432,5192.348177668348,0.5061418628402441,8.404935034281058,18.288110303122878,8.217633542336308,170.38130082804787,9.70783957979462,2.4594244708517117,1.844181647684846,1.809554702030701
205,3051.82384531497,208.8574120088479,7585.326260867653,0.4395116886329101,147.98082415338607,31.09268959987063,7.8538815659936745,189.69648526554832,2.864356475011257,4.25718785621553,3.7010872428555834,3.3495147175111066
206,95.52540550231676,2970.081492522037,11670.907558213,0.10566468426174391,183.61531043983013,31.721644135203004,8.175816749703607,177.54674795072086,5.827928560857513,7.495334481295347,1.220867593778272,3.616974918396233
207,552.284137186859,980.6144580246745,10407.782960794326,0.6408263146902062,56.007465910097885,20.043522895049797,8.217528558698945,149.11806030817763,6.684509830346415,2.7982254615130766,1.2113444711393666,1.711541904911602
208,3334.333757084876,2433.425848646812,6965.589242462851,0.2160381825095996,171.66833535982417,22.514908160296304,7.99671170733148,59.10561254636604,6.330995367259506,0.9129207189583108,0.9186853877147961,0.7988852952698308
209,75.0548400387825,778.8291511960163,4467.586661084155,0.6195879548978296,58.44364609237955,18.29839017723269,7.3784212024994345,59.91512821059819,2.6882572562635456,9.44068012613314,1.2291572287587837,4.371009933499433
210,845.9998545166184,2050.8781122273094,14958.305252286811,0.6502010923981534,182.15403232878305,22.9862463832696,7.721093510030849,192.85526248697738,2.456215312028955,2.3232813048726544,1.2871139983355813,1.6160235994064935
211,2766.232257364601,2285.479022471266,6679.628882421608,0.1520248531286481,150.7923807193568,31.143411856617416,6.8207308122394865,7.0054767074599456,2.8438674196882854,0.731431924413954,1.0158305277191442,0.7739690450100863
212,3474.8812285788317,1795.003447011376,7045.111852780295,0.06134962711066816,160.98135536828772,26.80532897111384,7.847290834949815,144.62974478221818,6.6847014709809,1.22281074149314,1.0463594056613597,1.0131359165431
213,3277.2082345378726,1425.2970418794719,2872.545407279203,0.7807615860684398,3.6013111200909,23.917625083860898,6.858506511478561,142.7180016982761,6.354759101074569,1.5385359515356483,0.678648097302676,0.994685029373722
214,1160.1330818297708,1247.2859241588603,12024.738456873976,0.4598004237693202,192.5620714148052,24.319568013407615,7.887899181020313,126.4244604852105,3.869926336293954,1.9610100978263003,1.4546924249454032,1.490793975988347
215,3575.2871456703024,1059.627434298126,10558.392273831585,0.05816379550547579,145.33419841406464,18.02301163716296,6.959196321507937,198.07122498693883,7.1021931347647325,1.6278889593031909,1.3546968896051936,1.321048020709176
216,1224.3829831091603,2789.996849858521,3701.159385437026,0.9948663171697671,60.95021907722666,23.09660896860901,6.73510260030044,65.81648997392642,8.560540016445195,1.5781892953746703,0.5032831578916092,0.8798918261290231
217,1660.7285058883751,2495.2458352074327,1694.525161429719,0.05778056099636664,165.8789329717694,28.98979860784482,6.830568980285915,71.2945134396834,2.33263167877275,0.9389712787337072,0.7503159758946969,0.788035841783476
218,3745.1324553342197,2895.7801937862073,10367.23988008334,0.6950352288585532,56.304239682985994,34.56130554487807,6.50398427043814,20.39318357457833,5.985039548384339,1.0387300551276708,0.9197047649155541,0.8337201243207357
219,3265.6828502837125,390.4057259869233,9990.412607076461,0.9836789252634136,174.5507679132256,32.40003405872629,7.937479235707061,91.3456366260288,7.514483296821522,2.905427639151508,2.4743573517287305,2.2224419816968948
220,4253.655881946181,2197.98507610686,4462.263141474035,0.23918010421592562,22.516078082387402,18.401114398973995,7.964802098116758,55.904462615795374,4.018495416557497,0.8136494870827072,0.5593630708235091,0.6369723003048093
221,3305.1838168867,2816.254561326693,14287.52165263095,0.14224936868719618,140.73719549215915,33.27553027947227,7.529866699826519,71.96040692464062,4.462167242345193,1.0376915119999601,1.1036436679954598,0.9478926030370364
222,2863.1275865105845,560.0745371736673,2690.3394308230536,0.1213849394224289,108.13969532898207,31.31437302607664,6.822725602110768,167.7414990998474,6.9091032239150705,1.9499402842366969,1.5557601101265532,1.5170598750560733
223,513.6901007490578,218.15887675299695,6768.854615117728,0.30327514756759555,19.306894039088164,31.266394100706666,6.66710867502138,187.41948013786165,9.183482347549894,4.9075065704610275,3.229621099797603,3.356725984696884
224,1870.1932251441958,2228.539534884376,14182.430842430183,0.10104581101064669,48.37876565176779,25.785927903060717,6.538257932874574,41.217949041011195,8.479395362423194,1.1839580893123678,0.994485702998295,0.9071925378205389
225,1362.7517200245409,1731.9298772761374,6586.046095428774,0.6921613416941319,2.480807255462958,24.766089980226546,6.831496353930442,77.63924165292585,6.665041752796668,1.4728846506170232,0.6998511862263682,0.9412635380358528
226,1257.7487347264637,2528.6497547396507,9758.626241129241,0.06229179813006269,93.75359309290117,23.149567390164275,8.281711069966294,186.08295961250184,7.841773742057994,1.5183449413482892,0.8458933999875194,1.0603190789199946
227,4866.402246024606,436.5216823463427,6265.118770460517,0.5094221281497897,60.25305215200007,19.11681260222422,6.983073683403363,17.052649834398416,4.918579761662389,1.9585894660768388,1.878403433922768,1.5941376873004183
228,1995.833737100464,2389.896589342473,4476.120434055716,0.9966968538529768,119.67149685955177,21.880001179392885,7.2085426544344315,23.01030298171881,7.127724224790062,1.2508593204954241,0.7953838501391196,0.8587251774967763
229,4465.630448126711,620.8494137422787,14767.67589541751,0.8139702695060188,59.44756154172344,22.19226179462642,6.710690968962666,36.744242895214725,5.729452729020456,2.0687118420861763,1.8573626250015702,1.6315073809925016
230,3174.1361986864513,507.6947097397994,6435.343091568124,0.6152194382310109,59.98382230139694,26.229310185073427,6.94472260949634,121.06650265474057,3.5194890916604873,2.2757114673518943,1.649669902313028,1.6954909082767342
231,3984.31595253116,509.512077834359,13464.43845334745,0.30625362078661167,148.63863974632068,30.706554912143798,7.5384491415604105,34.34209284616951,7.613906191018057,1.969770051201019,2.216004042620363,1.715341622041457
232,2538.053610870701,2447.4326662895187,3834.3417854207496,0.6238958362916385,9.62856719567069,26.054767082765093,7.715505366191305,193.77489438289302,6.451717098790576,1.434810165523591,0.6020205861865748,0.947102576887607
233,2905.6742289004774,2002.2877176746763,3590.018208363708,0.5270414639116516,180.57899903839746,18.98335564060173,6.990704628332422,92.10933281541146,4.868972655628731,1.1849279479801846,0.8649870488118222,0.9173309385682211
234,2487.9625844033762,1578.7349658119756,951.4442018254147,0.4260833838903715,170.45277487823628,34.28242661679947,6.615464318450234,102.79600226828245,9.290713520629046,1.1658229972796577,0.9777354162413325,0.9159142313362468
235,1016.4527896003202,1089.3148426880375,9949.168967950332,0.13071037674019947,133.56093664528132,34.026313424599905,7.282065738254797,53.098430082054264,2.167472942613866,1.6835929537249334,1.3486604434422624,1.3177758444817669
236,3626.1379705444515,2634.0576116230627,5843.631983994536,0.8866042152404667,118.64431402147686,31.348222233522943,6.968406741852668,96.83724922477303,4.526185209995968,1.253818052578688,0.8596682114829735,0.9485512781370914
237,1439.8231940822361,1189.4864201194534,13033.194622674737,0.4497846488213225,178.46049962793046,34.85257432659175,6.939107846459604,134.07315836421725,2.4550511822211725,1.9384819616905167,1.5956152850069865,1.5561249660388983
238,170.3640338356965,2453.4663296252997,7361.543647027579,0.19462251182076507,37.066035905742886,27.25619965760447,8.41972560542691,151.47954170603833,8.132218529773017,4.595947155916378,0.7623264421332047,2.2377270247751224
239,3245.0878647404807,1328.622027539251,14538.804704763465,0.3677593508772896,15.793832438165722,34.3670619543045,7.732600971851448,152.00427612843305,7.616859632910341,1.7234991765294163,1.212203607495178,1.274114655344951
240,926.6978630648923,1143.2943996862246,3190.1199776952567,0.41412975252892703,47.90203398190762,19.285285690484763,7.613756886344191,117.68876697534722,4.650817749890536,1.8318263959732377,0.8418667396368477,1.1818134602328025
241,4705.269992546926,1398.7857612954272,13095.035935356356,0.8275378955668743,158.91565574003806,24.216572720443313,7.331550207046644,181.35015612380215,7.405303217656584,1.9049366036741502,1.2689007214350994,1.386156975929035
242,4771.946456162807,918.1060650091434,11760.654365480255,0.733614380561402,6.934053345296665,21.83148155611502,7.357888666860289,164.39453022469132,5.167497809567599,1.9843970429427542,1.2064130588627608,1.4068463277388759
243,4578.57873159122,2247.8759529252284,11678.366747338754,0.7693048936413398,116.56136701669793,21.32916243028259,7.581810007676162,152.62438236623197,8.050030331379475,1.570100968884264,1.0848775371507111,1.1578032902833113
244,1882.2855662644497,1518.1067624755879,12749.35680769487,0.011031264428647214,199.08750323826197,20.393650131175495,7.892859614072215,15.843076727689821,5.633469301893649,1.1170862955384662,1.2783208936490855,1.009749721019929
245,126.51025181789377,711.9938315375156,11534.847868673483,0.4161539981797615,171.13921876750788,28.581031906621945,7.904292192363659,6.3412026328316164,5.298237822653324,6.168062627885474,1.7221782069461875,3.2062845570225473
246,4645.176884809241,2700.732228358214,9580.194663655524,0.4813441516353236,104.2891378087179,31.282471547704183,6.8433878154109,46.42721905311723,9.477839323906409,1.012169262408214,0.9462585363193367,0.8118063357785147
247,2169.511534170706,1163.99583969217,2403.05072639462,0.019192276823056686,12.728181857328469,27.83107279014613,7.500225504153254,134.3871008131232,4.007032799125602,1.2535609517918451,0.7565990648804092,0.9311872290842074
248,4834.941354266164,1639.787526119686,971.6296026231528,0.2598132087450342,166.27470287714198,20.498366062999565,7.3239161900682035,85.18351033209643,2.9635787199725234,0.8749644294976507,0.8266405240327984,0.7935979493785026
249,4819.918886591801,2721.2868906743497,13852.293793327459,0.760289823122135,119.79570163544211,31.789104088869003,8.241053932538769,83.46922056336578,6.676344906075665,1.2901862169547367,1.0933147395690683,1.0283715438304484
250,4272.396804563432,1880.2292278236964,9441.429560550701,0.13710970572899905,22.986599411913367,28.811230021783384,7.762837842436753,177.49444320477468,9.754574498273431,1.2536165049691965,0.7921077759653599,0.9094911889934757
251,1507.5220157444492,368.3561613109249,12049.790719154556,0.5353101314525917,18.77145696467124,24.598817004158924,7.565008132831964,179.63475538570856,5.022713709817493,3.202475967765146,2.241362422340668,2.317125596637005
252,1956.23375657953,2820.699728368156,7482.074096931976,0.2152018720172375,181.92536388731847,29.46021502411307,6.730789284357835,182.28917649044922,2.496294109030252,1.395569433894089,1.040117514996332,1.1404564267110906
253,4263.126524008441,1890.5699981528253,2200.96873995472,0.012120774643893273,133.84005258761567,22.418384647128157,7.711275778646823,66.20622492043032,4.71444213847654,0.6979962073839595,0.7370151307228345,0.6599632263181674
254,1618.7639255235745,1018.0187316781166,2315.1939869369817,0.24120145759954148,165.8573598633511,23.86826754440158,6.734407811360467,139.75588348415604,6.0474532345564675,1.6266129164969003,1.0842334698445577,1.1937419639330966
255,888.9890960961578,435.03077653689405,10440.696664820085,0.9758737549100538,175.79578005645345,33.597259333243834,7.174413151131504,57.96847034850208,3.2953840530577097,3.0880807496519718,2.308271275189594,2.2545712045803006
256,2806.1662491688335,2386.195064025482,6739.435476042209,0.8015371118829896,114.35447040966444,22.938576596414148,6.7856839296286635,42.16891744951771,7.264817744451936,1.0905926438657843,0.8850507959315681,0.8386936571991804
257,4683.966132095866,1867.8168126669702,3407.6085371548825,0.9595766443210334,103.48927035100826,25.989800558684923,7.884147294048738,41.003329182737,9.981995112081606,1.197159242500797,0.7965247251355084,0.8181553005250747
258,3495.3474935411164,1609.7140540894382,7628.120927750835,0.48785404392636245,86.08548206419803,33.132399335732245,6.912504227672305,71.71098606840084,5.6139158078515505,1.2722593648321503,0.9839144622509552,0.9821858657889272
259,2871.8027919423566,2683.7998974918537,1431.0295875894444,0.1097361986775035,63.38931755822386,30.03126295454797,7.283718746376052,88.84173585706523,4.837828453841701,0.7572568106048302,0.5830465711318978,0.6321639360848069
260,531.0236441653042,2370.0196894491014,8938.585327758783,0.547959488973693,86.91919217174235,19.057454844799945,8.291349555237558,167.03508835573834,5.205633334675733,2.4343900041369824,0.759226175359494,1.4089076826297027
261,3094.2857721608902,471.9911416035985,4400.404364308916,0.4543773345599609,154.77593114603127,20.504151752742494,6.908632766797941,28.378763227178858,2.921169427161609,1.936707626737263,1.9329046853108565,1.6328226121612213
262,4950.766558016103,948.9317620307337,12064.606959239229,0.844357082739616,120.38468620302632,18.133307043122585,7.515610127917558,148.31054024200438,9.066188811409791,1.9893524812989234,1.4296180160623624,1.4510815809514188
263,743.4158754207939,760.4976366471079,5000.248404391819,0.09808258078424459,178.5046579909692,28.72567043389578,7.338543322332044,108.63370826691454,5.318605244170816,2.093696944905758,1.4957704685241577,1.5369177670637155
264,2615.731779200497,2236.9599518665773,7100.692161686117,0.4882411370217782,88.67600287583754,25.61044823197711,6.5362480820914595,61.14934182181853,5.0981952913987305,1.0427489530895595,0.8923156097419136,0.8536185431295112
265,4392.996706043379,119.92665551262256,668.4978286674592,0.15004866469398426,121.4179157437508,20.282672465338685,8.085516227145625,101.09981898390079,7.277522183443795,5.850185647113074,5.5778560567784945,4.64899136921414
266,3716.804657883312,1718.2712609165233,1550.4798730211037,0.32467592689006,126.26151061839775,34.2848800579651,6.6380918126292,63.488703606519415,5.536267367448988,0.9218601240870898,0.9231623138983516,0.8143906533229465
267,3500.2279179265765,2292.126883507258,6191.15656789693,0.7373570773877997,118.3394324612651,27.00421530707554,7.448510041953908,121.23598127146967,7.185867750462768,1.3282340695886095,0.8799391297830321,0.9720285928797637
268,3527.296215736191,2632.7615975500134,7459.113103398291,0.47601812936876653,140.52675461710328,22.112185999919117,7.6213565898779,89.59956495677262,2.4915703210463,1.059708627755383,0.8785107920346659,0.8951718471839429
269,1829.481198537788,1039.4036111734042,9200.297947729903,0.37588828514576933,47.48669367496126,26.51026070963003,7.756852913229174,37.059078170381355,8.50978674977782,1.4681672422513066,1.1582603168292576,1.0840026952196382
